Reviewed in the United States on December 2, 2020;5;My husband loves these;My husband's wedding band broke at work and I got him these. He loves them. Comfortable and durable. He loves them! I have bought him a few sets for variety.;My husband loves these,My husband's wedding band broke at work and I got him these. He loves them. Comfortable and durable. He loves them! I have bought him a few sets for variety.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on July 30, 2020;5;Husband actually wears his ring now;We bought these because they were a much cheaper alternative to the silicone rings that we could find in store. It turned out to be a really great purchase! My husband has a way of losing rings, which made this that much more purchase-worthy. He hasn't complained about how it feels uncomfortable like the past couple he's had, and he's wearing them way more often than the past ones. So it's safe to say that this was a great purchase and they're comfortable!;Husband actually wears his ring now,We bought these because they were a much cheaper alternative to the silicone rings that we could find in store. It turned out to be a really great purchase! My husband has a way of losing rings, which made this that much more purchase-worthy. He hasn't complained about how it feels uncomfortable like the past couple he's had, and he's wearing them way more often than the past ones. So it's safe to say that this was a great purchase and they're comfortable!;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on December 30, 2020;5;Love;Very comfortable for women! I normally buy women's silicone rings but after this purchase I will never buy anymore. These don't cut into your finger like the women's do. Love the colors;Love,Very comfortable for women! I normally buy women's silicone rings but after this purchase I will never buy anymore. These don't cut into your finger like the women's do. Love the colors;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on August 18, 2020;5;Good-looking;My husband is a farmer and we decided he needed to take off is metal ring and so we purchased these. From a distance you can't even tell it's not metal.;Good-looking,My husband is a farmer and we decided he needed to take off is metal ring and so we purchased these. From a distance you can't even tell it's not metal.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on January 1, 2021;5;Great weighing bands;I like these wedding rings better than traditional metal rings, they are more comfortable and they donâ€™t pull on your finger if they get caught on something.;Great weighing bands,I like these wedding rings better than traditional metal rings, they are more comfortable and they donâ€™t pull on your finger if they get caught on something.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on July 22, 2021;5;Perfect !;My husband uses these in place of his actual wedding band while working. He works with heavy machinery and could easily lose a finger if his ring was to get caught. Luckily, these are durable enough to keep up with him but will break (which is what we want) if pulled on too hard. Which helps protect his hands while working !;Perfect !,My husband uses these in place of his actual wedding band while working. He works with heavy machinery and could easily lose a finger if his ring was to get caught. Luckily, these are durable enough to keep up with him but will break (which is what we want) if pulled on too hard. Which helps protect his hands while working !;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on October 8, 2020;5;Great substitute;These rings are a great substitute for the metal ring. Comfortable, flexible and durable. And for the money, it's a great deal. Great warranty with them.;Great substitute,These rings are a great substitute for the metal ring. Comfortable, flexible and durable. And for the money, it's a great deal. Great warranty with them.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on March 2, 2021;5;Black, Bronze, Silver sz.13.5-14 for Hubby;Bought these for my Husband to wear to work (maintenance on machinery, construction, etc). He said they fit just right and are comfortable!So far, they have been durable. I would recommend.;Black, Bronze, Silver sz.13.5-14 for Hubby,Bought these for my Husband to wear to work (maintenance on machinery, construction, etc). He said they fit just right and are comfortable!So far, they have been durable. I would recommend.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on June 16, 2021;5;Great investment.;Husband wears them everyday especially working on the car or yard work. Very comfortable and he bought a assorted styles. Worth the price. Definitely recommend this item.;Great investment.,Husband wears them everyday especially working on the car or yard work. Very comfortable and he bought a assorted styles. Worth the price. Definitely recommend this item.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on April 18, 2020;5;Comfortable, Fits True to Size;My husband is a welder, mechanic, and fabricator. He absolutely loves these rings. They fit true to size and are very comfortable. Any working man knows itâ€™s not a good idea to wear traditional rings as they get caught up. This was the perfect solution. They look awesome too!;Comfortable, Fits True to Size,My husband is a welder, mechanic, and fabricator. He absolutely loves these rings. They fit true to size and are very comfortable. Any working man knows itâ€™s not a good idea to wear traditional rings as they get caught up. This was the perfect solution. They look awesome too!;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on February 19, 2021;5;Easily lost;I really like the rings, but if you don't get just the right size they can slip right off your finger without you knowing. My husband washing his hands frequently and didn't even realize he had lost the ring until later in the evening. Great buy. Just make sure you get the right size!;Easily lost,I really like the rings, but if you don't get just the right size they can slip right off your finger without you knowing. My husband washing his hands frequently and didn't even realize he had lost the ring until later in the evening. Great buy. Just make sure you get the right size!;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on March 11, 2021;5;Good rings;they're pretty comfortable, durable and they look pretty good. they fit me just right and sometimes i even forget I'm wearing them at all. however sometimes when i take them off i notice irritation in the skin, it may be just me since i sweat a lot and wear them all the time but that's really my only complain.;Good rings,they're pretty comfortable, durable and they look pretty good. they fit me just right and sometimes i even forget I'm wearing them at all. however sometimes when i take them off i notice irritation in the skin, it may be just me since i sweat a lot and wear them all the time but that's really my only complain.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on December 12, 2020;5;Comfort and customer service.;What's not to like. The ring is very comfortable to wear...really comfortable. I've used similar rings but this one is by far the best to use by far, especially while working out. Customer service is second to none. I wrote a separate review for that.(Thanks Roman!);Comfort and customer service.,What's not to like. The ring is very comfortable to wear...really comfortable. I've used similar rings but this one is by far the best to use by far, especially while working out. Customer service is second to none. I wrote a separate review for that.(Thanks Roman!);;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on December 1, 2020;5;Hubby with arthritis;My husband has a severe form of arthritis. He can't (always) wear his regular wedding band. This was a nice alternative for when his knuckles are swollen.;Hubby with arthritis,My husband has a severe form of arthritis. He can't (always) wear his regular wedding band. This was a nice alternative for when his knuckles are swollen.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on August 1, 2020;5;10/10 would reccomend;I bought these for my husband. He works doing landscaping and his wedding band had starting causing skin issues under it due to sweat and dirt being trapped under it. He really likes these as an alternative. The thunderfit team is also wonderful. I bought the wrong size and emailed them and they sent me the correct size for free. I will definetely reccomend this company and brand. Im even going to get myself one for when Im working out or working outside! Only thing i will say is size up. They ran a little small.;10/10 would reccomend,I bought these for my husband. He works doing landscaping and his wedding band had starting causing skin issues under it due to sweat and dirt being trapped under it. He really likes these as an alternative. The thunderfit team is also wonderful. I bought the wrong size and emailed them and they sent me the correct size for free. I will definetely reccomend this company and brand. Im even going to get myself one for when Im working out or working outside! Only thing i will say is size up. They ran a little small.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on November 19, 2020;5;Great customer service;Measured, but when I got the product the rings were huge. I answered the email they sent asking if everything was ok with the product and what great customer service - ended up sending back the too big rings and they easily sent a new set in the smaller size for free! Great value for the price!;Great customer service,Measured, but when I got the product the rings were huge. I answered the email they sent asking if everything was ok with the product and what great customer service - ended up sending back the too big rings and they easily sent a new set in the smaller size for free! Great value for the price!;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on April 3, 2021;5;Great set;Nice set. Recommend to go one size up. Returning the 11.5 sizing (actual metal ring size is 11.25) bit too snug. Hoping one size up will be better fit.;Great set,Nice set. Recommend to go one size up. Returning the 11.5 sizing (actual metal ring size is 11.25) bit too snug. Hoping one size up will be better fit.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on May 6, 2021;5;Exactly what I needed;I wear size 11.5 ring and ordering the recommended size and it fit perfectly. Got multicolored pack which is nice if you feel like switching. Exactly what I needed so I avoid losing my real ring when doing outdoor work or even playing sports.;Exactly what I needed,I wear size 11.5 ring and ordering the recommended size and it fit perfectly. Got multicolored pack which is nice if you feel like switching. Exactly what I needed so I avoid losing my real ring when doing outdoor work or even playing sports.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on August 4, 2020;5;My husband loves it!!!;I bought these silicone bands for my husband to wear because he says his fingers sometimes swell and it makes it uncomfortable to wear his wedding band. So being the good wife I am (giggle) he's never to be without his wedding band so I bought these. They were inexpensive, durable and allow his to work without restrictions. He loves them and if he loses one, they come 4 in a pack! Even better!;My husband loves it!!!,I bought these silicone bands for my husband to wear because he says his fingers sometimes swell and it makes it uncomfortable to wear his wedding band. So being the good wife I am (giggle) he's never to be without his wedding band so I bought these. They were inexpensive, durable and allow his to work without restrictions. He loves them and if he loses one, they come 4 in a pack! Even better!;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on November 26, 2020;5;Comfortable, durable, great value;Got this for hubs because he has been concerned about his finger being degloved while working. He LOVES this ring. Ordered the same size as his normal ring and he says it feels like nothing is there. So very satisfied with the ring and this purchase. Thank you very much!;Comfortable, durable, great value,Got this for hubs because he has been concerned about his finger being degloved while working. He LOVES this ring. Ordered the same size as his normal ring and he says it feels like nothing is there. So very satisfied with the ring and this purchase. Thank you very much!;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on June 16, 2021;5;Amazing quality;My husband is a hands on worker and doesnâ€™t wear his expensive beautiful wedding band, BUT i swear he loves these bands more! HahaHe loves them so much! Highly recommend for anybody who has hard labor or doesnâ€™t want to scratch up their wedding band;Amazing quality,My husband is a hands on worker and doesnâ€™t wear his expensive beautiful wedding band, BUT i swear he loves these bands more! HahaHe loves them so much! Highly recommend for anybody who has hard labor or doesnâ€™t want to scratch up their wedding band;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on February 10, 2021;5;great fit;I got these for my husband when he almost lost his finger because of his wedding band. He loves them! The fit is great and the color choices are awesome!;great fit,I got these for my husband when he almost lost his finger because of his wedding band. He loves them! The fit is great and the color choices are awesome!;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on July 11, 2020;5;Great ring!;I got this for my fiance, since he wanted to be able to wear a ring as well, until the wedding, and it's fantastic! Very breathable, just like it says, and the color and fit are great.;Great ring!,I got this for my fiance, since he wanted to be able to wear a ring as well, until the wedding, and it's fantastic! Very breathable, just like it says, and the color and fit are great.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on October 20, 2020;5;Comfortable Rings;If youâ€™re a highly active person, then I would recommend these rings! No pinching your fingers if you lifts weights, mow the lawn, or work in the yard. Comfortable and durable. Variety of colors.;Comfortable Rings,If youâ€™re a highly active person, then I would recommend these rings! No pinching your fingers if you lifts weights, mow the lawn, or work in the yard. Comfortable and durable. Variety of colors.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on August 23, 2020;5;Best silicone ring on the market;Bestvsikicinev ring I've had so far. I write the majority brand one for a few years but it got flimsy and tore in half. These feel much more durable, but only time will tell.;Best silicone ring on the market,Bestvsikicinev ring I've had so far. I write the majority brand one for a few years but it got flimsy and tore in half. These feel much more durable, but only time will tell.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on September 1, 2020;5;Daily wear with no issues;I picked out one ring and have been wearing it daily for a couple weeks now. I forget itâ€™s there. Very comfortable. No issues when washing my hands.;Daily wear with no issues,I picked out one ring and have been wearing it daily for a couple weeks now. I forget itâ€™s there. Very comfortable. No issues when washing my hands.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on January 31, 2021;5;My husband loves them!;I'd bought a pack of these for my husband about 2 weeks ago because he lost weight and his Tungsten Carbide ring doesn't fit anymore and he takes his ring off at work to protect his hands so we haven't bought a new one yet. He said the ThunderFit ring is super comfortable and fits him perfectly. He hasn't taken it off at all. He is a railroader and the ring he has been wearing is still in good condition and the shipping was very fast. I will highly recommend these rings.;My husband loves them!,I'd bought a pack of these for my husband about 2 weeks ago because he lost weight and his Tungsten Carbide ring doesn't fit anymore and he takes his ring off at work to protect his hands so we haven't bought a new one yet. He said the ThunderFit ring is super comfortable and fits him perfectly. He hasn't taken it off at all. He is a railroader and the ring he has been wearing is still in good condition and the shipping was very fast. I will highly recommend these rings.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on October 31, 2020;5;Amazing customer service, very comfortable and amazing value!;Iâ€™ve bought these rings before, and had issues finding the right size (error on my part) - ThunderFitâ€™s customer service was amazing, and sent me several replacement packs until I had the right ones!Now knowing my size, Iâ€™ve order a few more packs - great value for the price, comfortable, and durable for working out. Iâ€™ve bought other, more expensive rings, and these as just as good if not better;Amazing customer service, very comfortable and amazing value!,Iâ€™ve bought these rings before, and had issues finding the right size (error on my part) - ThunderFitâ€™s customer service was amazing, and sent me several replacement packs until I had the right ones!Now knowing my size, Iâ€™ve order a few more packs - great value for the price, comfortable, and durable for working out. Iâ€™ve bought other, more expensive rings, and these as just as good if not better;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on September 8, 2020;5;Order the size it recommends;Great product. Very durable. Received email after ordering in which they said if I had any issues they would fix them and I received another email after I got it just asking if everything was good. Great company. I highly recommend them. I made error and read reviews that said order a little larger. I would say absolutely do NOT do that. Order exactly size they say.;Order the size it recommends,Great product. Very durable. Received email after ordering in which they said if I had any issues they would fix them and I received another email after I got it just asking if everything was good. Great company. I highly recommend them. I made error and read reviews that said order a little larger. I would say absolutely do NOT do that. Order exactly size they say.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on February 26, 2021;5;Buy these;"These were delivered so fast; like next day. They are thick and my husband enjoys them. He doesnâ€™t complain and I see home changing them out haha";"Buy these,These were delivered so fast; like next day. They are thick and my husband enjoys them. He doesnâ€™t complain and I see home changing them out haha";;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on October 30, 2020;5;Great for men who cannot use a regular wedding band due to their occupations;Although we tried to size according to instructions we still ordered the incorrect size - re-ordered next size up and the fit was perfect. ThunderFit actually emailed us offering to keep the incorrect size but we had already returned for an exchange - great customer service!;Great for men who cannot use a regular wedding band due to their occupations,Although we tried to size according to instructions we still ordered the incorrect size - re-ordered next size up and the fit was perfect. ThunderFit actually emailed us offering to keep the incorrect size but we had already returned for an exchange - great customer service!;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on August 27, 2020;5;Great Buy;My husband loves these and now can match any outfit lol but seriously his finger would swell when he would wear his actual wedding band when he would get hot and these are much more breathable for him and he can wear them at work;Great Buy,My husband loves these and now can match any outfit lol but seriously his finger would swell when he would wear his actual wedding band when he would get hot and these are much more breathable for him and he can wear them at work;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on September 8, 2020;5;Easy customer service;Sent us a bigger size, no questions asked. The grooves cut a little. Might get a different style, but the bigger size helped. They look nice.;Easy customer service,Sent us a bigger size, no questions asked. The grooves cut a little. Might get a different style, but the bigger size helped. They look nice.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on October 26, 2020;5;Size half a size up;Looks great and are cheap but size up! My husband is 9.5 and the 9.5 was a bit tight. So I would buy a 10 next time. Especially for hot summers when your fingers swell from heat.;Size half a size up,Looks great and are cheap but size up! My husband is 9.5 and the 9.5 was a bit tight. So I would buy a 10 next time. Especially for hot summers when your fingers swell from heat.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on November 21, 2020;5;Great company and products;So far, these rings are the best value around for silicone rings. I don't know how other companies stay around charging $20-30 for the same thing. These seem to be tough enough to handle every day life. Time will tell on that. The textured grooves inside might not be for everyone. Personally I like it for a tight fit. Customer service was great as well. My first order didn't fit and they sent a new one in the right size for free. Zero complaints for ThunderFit.;Great company and products,So far, these rings are the best value around for silicone rings. I don't know how other companies stay around charging $20-30 for the same thing. These seem to be tough enough to handle every day life. Time will tell on that. The textured grooves inside might not be for everyone. Personally I like it for a tight fit. Customer service was great as well. My first order didn't fit and they sent a new one in the right size for free. Zero complaints for ThunderFit.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on July 1, 2020;5;AWESOME customer service!;My husband loves these rings! They fit him a little too loose for his liking, so I emailed the company and they immediately sent me a promo code to order a brand new pack for FREE! And I didnâ€™t have to send back the other rings!;AWESOME customer service!,My husband loves these rings! They fit him a little too loose for his liking, so I emailed the company and they immediately sent me a promo code to order a brand new pack for FREE! And I didnâ€™t have to send back the other rings!;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on November 16, 2020;5;Great buy for $ !;My husband has worn a halo ring for the past year and it was breaking apart. He never takes it off so it was becoming loose as well since it was tearing apart. I found this online, and fits my husband perfectly! He loves that he can wear his ring to work each day and doesn't have to worry about damaging it. Great buy for your money!!;Great buy for $ !,My husband has worn a halo ring for the past year and it was breaking apart. He never takes it off so it was becoming loose as well since it was tearing apart. I found this online, and fits my husband perfectly! He loves that he can wear his ring to work each day and doesn't have to worry about damaging it. Great buy for your money!!;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on July 23, 2020;5;Absolutely fantastic product and even better customer service;These rings are very high quality and fit very well. They have followed up via email to ensure everything is good and to let them know if absolutely anything is not working as you'd expect and if s they'll make it right -- which they did do for me. I couldn't be happier!;Absolutely fantastic product and even better customer service,These rings are very high quality and fit very well. They have followed up via email to ensure everything is good and to let them know if absolutely anything is not working as you'd expect and if s they'll make it right -- which they did do for me. I couldn't be happier!;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on September 17, 2020;5;I like them;Very comfortable. A bit wider than I anticipated but that's on me for not reviewing the details better. Overall I do wear this over my wedding ring so I'd say its a good product.;I like them,Very comfortable. A bit wider than I anticipated but that's on me for not reviewing the details better. Overall I do wear this over my wedding ring so I'd say its a good product.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on February 21, 2021;5;Amazing Comfort & Price!;My husband loves his Thunderfit silicone rings! I got them for him to wear to work as he works with motors and was having to leave his titanium ring at home each day. He has enjoyed wearing them so far and says they are very comfortable. We thought they were a bit small at first but these rings allow you to stretch them out some for a better fit! The value for the price is amazing and we will be ordering more colors!;Amazing Comfort & Price!,My husband loves his Thunderfit silicone rings! I got them for him to wear to work as he works with motors and was having to leave his titanium ring at home each day. He has enjoyed wearing them so far and says they are very comfortable. We thought they were a bit small at first but these rings allow you to stretch them out some for a better fit! The value for the price is amazing and we will be ordering more colors!;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on September 16, 2020;5;great product;They are a great product. I ordered a set for myself and my husband. I had to get ahold of the company cause I got the wrong size and they shipped out a new set within days. My husband loves how comfortable they are cause he is a floor layer and his old ring caused him discomfort since it wasn't flexible and left him with a scar and callus. This was a great alternative for him to still be able to wear a wedding ring.;great product,They are a great product. I ordered a set for myself and my husband. I had to get ahold of the company cause I got the wrong size and they shipped out a new set within days. My husband loves how comfortable they are cause he is a floor layer and his old ring caused him discomfort since it wasn't flexible and left him with a scar and callus. This was a great alternative for him to still be able to wear a wedding ring.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on December 1, 2020;5;Excellent;I bought these for my husband because he can't wear a regular ring at work due to safety precautions. He really liked these and said they fit just right and are durable and comfortable to wear. We were pleased with the quality of product for a great price. He also liked the camouflage design and the fact that it was a four pack so he has a few extra just in case!;Excellent,I bought these for my husband because he can't wear a regular ring at work due to safety precautions. He really liked these and said they fit just right and are durable and comfortable to wear. We were pleased with the quality of product for a great price. He also liked the camouflage design and the fact that it was a four pack so he has a few extra just in case!;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on May 27, 2021;5;It feels like I'm not wearing it.;I wish I had this 46 years ago. This ring belongs on any maker, if only for personal protection. Even my wife thought it was metal. Nice work.;It feels like I'm not wearing it.,I wish I had this 46 years ago. This ring belongs on any maker, if only for personal protection. Even my wife thought it was metal. Nice work.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on December 29, 2020;5;Ordering more!;I love these... Never wore my actual wedding ring because I was afraid of ruining it, or it ripping off my finger when it would catch on something! These are awesome!;Ordering more!,I love these... Never wore my actual wedding ring because I was afraid of ruining it, or it ripping off my finger when it would catch on something! These are awesome!;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on December 21, 2020;5;the sizing chart helped fit accurately;So happy to finally have an alternative to my husband's gold band. Looks great, fits well according to the size chart. Bought two colors to give options. Great value for the money.;the sizing chart helped fit accurately,So happy to finally have an alternative to my husband's gold band. Looks great, fits well according to the size chart. Bought two colors to give options. Great value for the money.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on August 18, 2020;5;Recommended for active lifestyle!;My fiancÃ© and I love them. They are comfortable, (thin in the finger), easy to wear, plus the colors are cool. Recommend for active life style.;Recommended for active lifestyle!,My fiancÃ© and I love them. They are comfortable, (thin in the finger), easy to wear, plus the colors are cool. Recommend for active life style.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on June 27, 2021;5;Active Rings. 5 stars.;Definitely a bang for your buck. Whether you are working out, working outside or accidentally leave your ring at home (donâ€™t recommend) just leave one of these in the car or outside and theyâ€™re very comfortable when being active;Active Rings. 5 stars.,Definitely a bang for your buck. Whether you are working out, working outside or accidentally leave your ring at home (donâ€™t recommend) just leave one of these in the car or outside and theyâ€™re very comfortable when being active;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on May 23, 2021;5;Best weâ€™ve found;My husband loves these! There are raised â€œridgesâ€ on the inside (for lack of better word). They make the ring super comfortable and breathable.;Best weâ€™ve found,My husband loves these! There are raised â€œridgesâ€ on the inside (for lack of better word). They make the ring super comfortable and breathable.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on January 2, 2021;5;Good value;Good value for the money. I like the breathable band. My husband said it is very comfortable, he just received them for Christmas I hope they hold up well.;Good value,Good value for the money. I like the breathable band. My husband said it is very comfortable, he just received them for Christmas I hope they hold up well.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on January 8, 2021;5;Great;Great alternative for those expensive qalo rings. My husband destroys one in just a couple months so this is a great alternative. Fit well and he hasn't complained at all.;Great,Great alternative for those expensive qalo rings. My husband destroys one in just a couple months so this is a great alternative. Fit well and he hasn't complained at all.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on August 31, 2020;5;Great value!;Great product! Canâ€™t beat the price! Similar rings are selling for $25+ for one ring!Will definitely purchase these again!;Great value!,Great product! Canâ€™t beat the price! Similar rings are selling for $25+ for one ring!Will definitely purchase these again!;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on May 16, 2020;5;Sturdy ring material;These have grooves on the inside that helps keep finger from getting too sweaty. They also feel sturdier than other brands Iâ€™ve tried.;Sturdy ring material,These have grooves on the inside that helps keep finger from getting too sweaty. They also feel sturdier than other brands Iâ€™ve tried.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on February 26, 2021;5;Perfect;I work with electronics so this was a necessity. Fits right and feels right. I got a 50% coupon on my next one also. Right on, done and done.;Perfect,I work with electronics so this was a necessity. Fits right and feels right. I got a 50% coupon on my next one also. Right on, done and done.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on September 28, 2020;5;Must Buy;Easy to slip on, not so easy to come off. Very stylish and comfortable. Must buy for anyone that can't wear metal rings or allergic to some metals.;Must Buy,Easy to slip on, not so easy to come off. Very stylish and comfortable. Must buy for anyone that can't wear metal rings or allergic to some metals.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on January 4, 2021;5;Comfortable everyday wedding band;My husband is very happy with this product. He says it is very comfortable. I was super impressed with the customer service as well when I ordered the wrong size.;Comfortable everyday wedding band,My husband is very happy with this product. He says it is very comfortable. I was super impressed with the customer service as well when I ordered the wrong size.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on July 25, 2020;5;Husband doesnâ€™t take this off!;Anyone who works with their hands a lot should buy these! They change the game of wedding bands! Fit is comfortable, flexible, and aesthetically flattering. Bought too snug at first and ThunderFit replaced the rings right away. We are blown away by their resolve and their care for their customers. If only more companies were this considerate! Very grateful for the experience weâ€™ve had.;Husband doesnâ€™t take this off!,Anyone who works with their hands a lot should buy these! They change the game of wedding bands! Fit is comfortable, flexible, and aesthetically flattering. Bought too snug at first and ThunderFit replaced the rings right away. We are blown away by their resolve and their care for their customers. If only more companies were this considerate! Very grateful for the experience weâ€™ve had.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on July 7, 2021;5;Awesome Value;Perfect for a busy guy who works with his hands. It lasted well over a year, maybe more, before it was misplaced. Reordering now...;Awesome Value,Perfect for a busy guy who works with his hands. It lasted well over a year, maybe more, before it was misplaced. Reordering now...;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on December 4, 2020;5;Safety;I bought this ring for my husband being heâ€™s in construction for safety reasons ,but they are attractive and comfortable he wears it all the time;Safety,I bought this ring for my husband being heâ€™s in construction for safety reasons ,but they are attractive and comfortable he wears it all the time;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on March 20, 2021;5;Amazingly comfortable;Unbelievably comfortable.. I'm a plumber and constantly ripping my gloves open because of the metal ring. This is such a life saver. It's hard to tell I'm even wearing a ring when working. Definitely recommending this to my friends.;Amazingly comfortable,Unbelievably comfortable.. I'm a plumber and constantly ripping my gloves open because of the metal ring. This is such a life saver. It's hard to tell I'm even wearing a ring when working. Definitely recommending this to my friends.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on March 29, 2021;5;Looks nice with suit or jeans!;My husband says they are extremely comfortable. Silicone is the way to go for men who work outdoors and are concerned about safety!;Looks nice with suit or jeans!,My husband says they are extremely comfortable. Silicone is the way to go for men who work outdoors and are concerned about safety!;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on October 28, 2020;5;Cheers to 40 years!;I lost my husband's wedding ring somewhere in the house and our 40th Anniversary is next week and wanted him to have a ring until his real one is found ... so I ordered this silicone ring. First one I ordered was too big - so I returned it. Second one was just a little bit too big so I returned it, but third one was just right and he loves it! Looks great and he said it feels great. Thank you for making the returns so easy!;Cheers to 40 years!,I lost my husband's wedding ring somewhere in the house and our 40th Anniversary is next week and wanted him to have a ring until his real one is found ... so I ordered this silicone ring. First one I ordered was too big - so I returned it. Second one was just a little bit too big so I returned it, but third one was just right and he loves it! Looks great and he said it feels great. Thank you for making the returns so easy!;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on August 27, 2020;5;Good Value;Overall these are a good value, and I am happy with the purchase. I don't have anything to compare them to in regards to comfort. I think they are comfortable for the most part. I just felt they stick to my fingers a little more than my metal ring does. I think that is just the nature of silicone though. As for durability I haven't really had them long enough to tell. They seem pretty stout though.;Good Value,Overall these are a good value, and I am happy with the purchase. I don't have anything to compare them to in regards to comfort. I think they are comfortable for the most part. I just felt they stick to my fingers a little more than my metal ring does. I think that is just the nature of silicone though. As for durability I haven't really had them long enough to tell. They seem pretty stout though.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on February 19, 2021;5;Love these rings;My Husband absolutely loves these rings. He's an electrician so he can't wear metal. So he tried silicone rings and has rebought them a couple times. The rings don't last forever, but they are totally worth it for us.;Love these rings,My Husband absolutely loves these rings. He's an electrician so he can't wear metal. So he tried silicone rings and has rebought them a couple times. The rings don't last forever, but they are totally worth it for us.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on October 4, 2020;5;Great purchase;Very pleased. Good quality. Amazingly cheap. My husband likes them very much for when he is working outside or on cars, or just when his regular ring gets uncomfortable.;Great purchase,Very pleased. Good quality. Amazingly cheap. My husband likes them very much for when he is working outside or on cars, or just when his regular ring gets uncomfortable.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on June 3, 2021;5;Flexible and comfy;Fantastic product. Quality made and does exactly what it's supposed to do. Comfortable on the fingers. The grooves give a nice little bit of air flow.;Flexible and comfy,Fantastic product. Quality made and does exactly what it's supposed to do. Comfortable on the fingers. The grooves give a nice little bit of air flow.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on December 19, 2019;5;They're comfy;My husband works in a field that he can't wear is 1.5 karat ring so we got these and he loves these. One he still feels like he's wearing hisring and two that they came in colors he can switch out to match his outfits.;They're comfy,My husband works in a field that he can't wear is 1.5 karat ring so we got these and he loves these. One he still feels like he's wearing hisring and two that they came in colors he can switch out to match his outfits.;;;;;;;;;;;;;;;;;;;;;
